n_chains,eps_AB,delta_eps,q_peak,lag_time,F_psi_mean,F_psi_sem
144,0.8,0.2,0.2855993321,7500,0.8916033297,0.01135085165
144,0.8,0.2,0.2855993321,7520,0.8912732924,0.01139061753
144,0.8,0.2,0.2855993321,7540,0.8909430468,0.01143294952
144,0.8,0.2,0.2855993321,7560,0.8906038062,0.01147900903
144,0.8,0.2,0.2855993321,7580,0.8902543347,0.01153040148
144,0.8,0.2,0.2855993321,7600,0.889908612,0.01157931598
144,0.8,0.2,0.2855993321,7620,0.8895607777,0.01163038044
144,0.8,0.2,0.2855993321,7640,0.8892071311,0.01168559294
144,0.8,0.2,0.2855993321,7660,0.8888557112,0.0117448972
144,0.8,0.2,0.2855993321,7680,0.888510167,0.01180722358
144,0.8,0.2,0.2855993321,7700,0.8881677155,0.01187205275
144,0.8,0.2,0.2855993321,7720,0.8878301595,0.01193195627
144,0.8,0.2,0.2855993321,7740,0.8874995501,0.01199137408
144,0.8,0.2,0.2855993321,7760,0.887179112,0.01204927246
144,0.8,0.2,0.2855993321,7780,0.8868457606,0.01210325215
144,0.8,0.2,0.2855993321,7800,0.8865225979,0.01215842552
144,0.8,0.2,0.2855993321,7820,0.8862027044,0.01221018146
144,0.8,0.2,0.2855993321,7840,0.885882208,0.0122635551
144,0.8,0.2,0.2855993321,7860,0.885562441,0.01231476915
144,0.8,0.2,0.2855993321,7880,0.885249714,0.01236393466
144,0.8,0.2,0.2855993321,7900,0.8849316457,0.01240879806
144,0.8,0.2,0.2855993321,7920,0.8846067789,0.01245602258
144,0.8,0.2,0.2855993321,7940,0.8842942467,0.01249852978
144,0.8,0.2,0.2855993321,7960,0.8839837211,0.01254083393
144,0.8,0.2,0.2855993321,7980,0.8836861108,0.0125857591
144,0.8,0.2,0.2855993321,8000,0.8833915376,0.01262339639
144,0.8,0.2,0.2855993321,8020,0.8830894264,0.01266021553
144,0.8,0.2,0.2855993321,8040,0.8827850669,0.01269708477
144,0.8,0.2,0.2855993321,8060,0.8824807075,0.01273504941
144,0.8,0.2,0.2855993321,8080,0.8821737214,0.01277444859
144,0.8,0.2,0.2855993321,8100,0.8818707261,0.01281449367
144,0.8,0.2,0.2855993321,8120,0.8815577733,0.01285807341
