ensemble,epsilon,kappa,pi,disorder_idx,tw,lag,Q_mean,chi4,D4_mean,D4_std,n_traj,n_pairs
iid,0.0,0.0,0.0,1,300,119,0.0394088669950739,0.09852216748768455,93.42592388849447,61.498917457596995,8,406
iid,0.0,0.0,0.0,1,300,167,0.035098522167487683,0.058959359605911386,140.93759911972157,98.29664365668577,8,406
iid,0.0,0.0,0.0,1,300,235,0.03201970443349754,0.064655172413793,187.41694224800415,165.13773251249393,8,406
iid,0.0,0.0,0.0,1,300,330,0.027401477832512313,0.07231373152709361,233.6052505716642,147.10621310388817,8,406
iid,0.0,0.0,0.0,1,300,464,0.027401477832512313,0.05876693349753705,264.5056958149745,147.3573370997019,8,406
iid,0.0,0.0,0.0,1,300,653,0.027401477832512317,0.08832358374384232,341.9435114381266,227.61206972226222,8,406
iid,0.0,0.0,0.0,1,300,918,0.02555418719211823,0.06153786945812802,417.9912557985788,264.6902635401763,8,406
iid,0.0,0.0,0.0,1,300,1292,0.022783251231527097,0.0454125615763546,567.1241795001797,419.6054945333112,8,406
iid,0.0,0.0,0.0,1,300,1817,0.019704433497536946,0.02032019704433494,708.1043698777662,497.3264828958263,8,406
iid,0.0,0.0,0.0,1,300,2555,0.014470443349753693,0.019358066502463078,852.4326109334395,565.9368245231134,8,406
iid,0.0,0.0,0.0,1,300,3594,0.012007389162561576,0.020589593596059122,1018.0319898706023,758.5236332883256,8,406
iid,0.0,0.0,0.0,1,300,5055,0.011699507389162563,0.01831896551724137,928.7642621622624,728.5555861870514,8,406
iid,0.0,0.0,0.0,1,300,7110,0.013238916256157635,0.011661022167487704,1165.88594261275,942.864835780687,8,406
iid,0.0,0.0,0.0,1,300,10000,0.01416256157635468,0.01031403940886702,1237.281852321251,1088.330516895731,8,406
iid,0.0,0.0,0.0,1,1000,1,0.11114532019704434,0.414678263546797,0.43481455924724566,0.3411121839911108,8,406
iid,0.0,0.0,0.0,1,1000,2,0.10868226600985222,0.4510083128078817,0.8862658127452887,0.783450911961702,8,406
iid,0.0,0.0,0.0,1,1000,3,0.10775862068965517,0.4148706896551732,1.6431580325037376,1.3720169719235022,8,406
iid,0.0,0.0,0.0,1,1000,4,0.10775862068965518,0.43826970443349733,1.8868423076947134,1.9932148055531596,8,406
iid,0.0,0.0,0.0,1,1000,6,0.10560344827586207,0.4898014162561571,3.0945436508215356,3.316409446104427,8,406
iid,0.0,0.0,0.0,1,1000,8,0.10221674876847289,0.40517241379310404,4.018996627204276,4.804165107205542,8,406
iid,0.0,0.0,0.0,1,1000,11,0.10036945812807882,0.4204125615763547,5.165696175077506,5.749372935193366,8,406
iid,0.0,0.0,0.0,1,1000,15,0.09636699507389163,0.38573737684729065,7.294360120555444,7.729468058438511,8,406
iid,0.0,0.0,0.0,1,1000,22,0.0979064039408867,0.40748152709359553,7.849263415131536,7.766658962545045,8,406
iid,0.0,0.0,0.0,1,1000,30,0.09513546798029557,0.403902401477833,11.08549078277143,13.072739143879527,8,406
iid,0.0,0.0,0.0,1,1000,43,0.08866995073891627,0.37931034482758497,13.464549252196433,13.866280292416791,8,406
iid,0.0,0.0,0.0,1,1000,60,0.08805418719211823,0.4555110837438423,17.198821322360434,18.930495025619667,8,406
iid,0.0,0.0,0.0,1,1000,84,0.08435960591133006,0.39208743842364535,34.56136927245163,53.759407582776866,8,406
iid,0.0,0.0,0.0,1,1000,119,0.08004926108374386,0.33374384236453103,41.50440306149857,40.32751929998546,8,406
iid,0.0,0.0,0.0,1,1000,167,0.07112068965517242,0.31800338669950723,67.44089076047008,98.41588934411037,8,406
iid,0.0,0.0,0.0,1,1000,235,0.06527093596059114,0.15209359605911316,76.80560965296544,117.9487903408522,8,406
iid,0.0,0.0,0.0,1,1000,330,0.06434729064039409,0.23672259852216762,89.18354562747447,112.72146502574236,8,406
iid,0.0,0.0,0.0,1,1000,464,0.056342364532019705,0.1031019088669951,127.92504411725533,159.91191243935117,8,406
iid,0.0,0.0,0.0,1,1000,653,0.050800492610837446,0.1015624999999997,176.04575482838186,254.89187925821037,8,406
iid,0.0,0.0,0.0,1,1000,918,0.04125615763546798,0.08728448275862075,185.39300067225835,207.8229268669333,8,406
iid,0.0,0.0,0.0,1,1000,1292,0.03633004926108374,0.043565270935960666,262.2087207845658,332.5655373686959,8,406
iid,0.0,0.0,0.0,1,1000,1817,0.03201970443349754,0.045566502463054145,271.4121058747655,229.39745666144785,8,406
iid,0.0,0.0,0.0,1,1000,2555,0.032327586206896554,0.03228910098522171,402.77671135335146,416.91724083887885,8,406
iid,0.0,0.0,0.0,1,1000,3594,0.025246305418719212,0.026939655172413764,362.24169505818446,309.8588622356114,8,406
iid,0.0,0.0,0.0,1,1000,5055,0.0270935960591133,0.03940886699507393,371.6266228674871,322.16075292250935,8,406
iid,0.0,0.0,0.0,1,1000,7110,0.02770935960591133,0.044181034482758556,542.9058145917253,692.0850847173627,8,406
iid,0.0,0.0,0.0,1,1000,10000,0.020628078817733993,0.04244919950738912,566.2588035644651,763.5305947192669,8,406
iid,0.0,0.0,0.0,1,3000,1,0.1413177339901478,0.35464131773398916,0.34687842954680054,0.530843944631806,8,406
iid,0.0,0.0,0.0,1,3000,2,0.13916256157635468,0.30972906403940925,0.7800693650635282,1.2808347792624928,8,406
iid,0.0,0.0,0.0,1,3000,3,0.13885467980295568,0.3509467364531996,0.9877023989105962,1.5570113513516317,8,406
iid,0.0,0.0,0.0,1,3000,4,0.1373152709359606,0.36868842364531806,1.2363864182406943,2.0407089935341483,8,406
iid,0.0,0.0,0.0,1,3000,6,0.1354679802955665,0.33312807881773404,1.4974067739610284,2.149910029685661,8,406
iid,0.0,0.0,0.0,1,3000,8,0.13208128078817735,0.32754772167487617,1.8636063224536892,2.337213847299751,8,406
iid,0.0,0.0,0.0,1,3000,11,0.12992610837438423,0.29171798029556817,2.761189379542419,3.896355645293292,8,406
iid,0.0,0.0,0.0,1,3000,15,0.12746305418719212,0.25477216748768544,3.462185647408049,4.887121179943646,8,406
iid,0.0,0.0,0.0,1,3000,22,0.12561576354679801,0.23522167487684859,6.305808095544801,10.910703175359812,8,406
iid,0.0,0.0,0.0,1,3000,30,0.12161330049261083,0.3109221059113296,7.071023661081489,11.246073080557348,8,406
iid,0.0,0.0,0.0,1,3000,43,0.11822660098522167,0.33559113300492616,9.62569799802198,13.774824746636067,8,406
iid,0.0,0.0,0.0,1,3000,60,0.11545566502463053,0.3136930418719221,14.088248388216895,21.15213194923366,8,406
iid,0.0,0.0,0.0,1,3000,84,0.10621921182266011,0.3777324507389157,14.512581534878212,20.573010676542605,8,406
iid,0.0,0.0,0.0,1,3000,119,0.10252463054187191,0.29244919950739034,16.25593434039058,20.230697607581384,8,406
iid,0.0,0.0,0.0,1,3000,167,0.09451970443349753,0.26781865763546875,23.8864650526591,30.123270650287157,8,406
iid,0.0,0.0,0.0,1,3000,235,0.083435960591133,0.23241225369458215,25.73751313644628,32.65364416426327,8,406
iid,0.0,0.0,0.0,1,3000,330,0.07389162561576355,0.20073891625615725,33.09821971863903,45.96530188157824,8,406
iid,0.0,0.0,0.0,1,3000,464,0.07450738916256157,0.3071120689655176,53.558051776276194,81.76597981979057,8,406
iid,0.0,0.0,0.0,1,3000,653,0.06496305418719213,0.15698121921182273,81.90162319238567,128.39752254993695,8,406
iid,0.0,0.0,0.0,1,3000,918,0.05541871921182267,0.12130541871921172,83.97758529480683,128.0435581064194,8,406
iid,0.0,0.0,0.0,1,3000,1292,0.04187192118226601,0.07081280788177348,122.0326969663184,213.95212403699,8,406
iid,0.0,0.0,0.0,1,3000,1817,0.04402709359605911,0.1067964901477835,107.53019586986663,173.05391690891508,8,406
iid,0.0,0.0,0.0,1,3000,2555,0.04710591133004926,0.07169796798029564,84.64929052058919,104.70884987866587,8,406
iid,0.0,0.0,0.0,1,3000,3594,0.04064039408866996,0.07204433497536936,285.51812190252775,648.1311503461436,8,406
iid,0.0,0.0,0.0,1,3000,5055,0.03725369458128079,0.05938269704433485,419.2253055052322,1012.7690001791083,8,406
iid,0.0,0.0,0.0,1,3000,7110,0.032327586206896554,0.006427032019704441,423.97607740598687,1028.8069629715012,8,406
iid,0.0,0.0,0.0,1,3000,10000,0.031711822660098525,0.025515701970443297,673.9414984771827,1729.2662847246029,8,406
iid,0.0,0.0,0.0,1,10000,1,0.15701970443349753,0.37915640394089006,0.12109204924466876,0.1349004542911428,8,406
iid,0.0,0.0,0.0,1,10000,2,0.1539408866995074,0.38669950738916054,0.3642268690667738,0.6811046335268367,8,406
iid,0.0,0.0,0.0,1,10000,3,0.1499384236453202,0.36849599753694534,0.4660310423333486,0.7342363119003483,8,406
iid,0.0,0.0,0.0,1,10000,4,0.14839901477832515,0.38716133004925873,0.5362194846752161,0.8147961842883575,8,406
iid,0.0,0.0,0.0,1,10000,6,0.14685960591133004,0.4063654556650258,0.5815631284133734,0.7451700932497901,8,406
iid,0.0,0.0,0.0,1,10000,8,0.14131773399014777,0.36449353448276034,0.8474704368689477,1.1816909618321085,8,406
iid,0.0,0.0,0.0,1,10000,11,0.14070197044334976,0.4423876231527094,1.055377536753735,1.3974188770942895,8,406
iid,0.0,0.0,0.0,1,10000,15,0.13669950738916256,0.4858374384236449,1.4602298650096526,2.1497154363006694,8,406
iid,0.0,0.0,0.0,1,10000,22,0.1308497536945813,0.33709205665024483,1.8796781502652053,2.557300033791006,8,406
iid,0.0,0.0,0.0,1,10000,30,0.1330049261083744,0.35406403940886677,2.4210727394084466,3.490354974168718,8,406
iid,0.0,0.0,0.0,1,10000,43,0.13423645320197042,0.3331280788177369,3.753878525259143,6.590717594399169,8,406
iid,0.0,0.0,0.0,1,10000,60,0.12592364532019704,0.3518703817734002,4.257422446927064,7.1854217315163895,8,406
iid,0.0,0.0,0.0,1,10000,84,0.11945812807881773,0.302955665024631,6.128169700225901,10.679699382314984,8,406
iid,0.0,0.0,0.0,1,10000,119,0.11545566502463055,0.3186191502463056,7.092461581689027,11.102878884805625,8,406
iid,0.0,0.0,0.0,1,10000,167,0.11206896551724138,0.2389162561576353,10.128079100641216,17.359217227989788,8,406
iid,0.0,0.0,0.0,1,10000,235,0.1019088669950739,0.2438038793103445,13.54901574723195,23.417048948137605,8,406
iid,0.0,0.0,0.0,1,10000,330,0.09544334975369458,0.3132697044334982,12.937568866848643,19.874710453823372,8,406
iid,0.0,0.0,0.0,1,10000,464,0.07850985221674878,0.12526939655172353,19.88318296547478,34.23409603628989,8,406
iid,0.0,0.0,0.0,1,10000,653,0.06865763546798029,0.1197275246305424,25.889830098583964,47.86265568780056,8,406
iid,0.0,0.0,0.0,1,10000,918,0.06280788177339901,0.10714285714285757,32.15995031205841,64.25449511647697,8,406
iid,0.0,0.0,0.0,1,10000,1292,0.05665024630541872,0.11453201970443347,29.351730924400865,52.05859701274722,8,406
iid,0.0,0.0,0.0,1,10000,1817,0.05141625615763547,0.049530480295566504,34.82716138490687,61.54423312333046,8,406
iid,0.0,0.0,0.0,1,10000,2555,0.0563423645320197,0.03290486453202009,46.551232121438744,93.36250807985473,8,406
iid,0.0,0.0,0.0,1,10000,3594,0.041564039408867,0.031057573891625494,65.44295801567789,147.06917579959904,8,406
iid,0.0,0.0,0.0,1,10000,5055,0.038177339901477834,0.02709359605911314,94.78928756450327,216.47670015731435,8,406
iid,0.0,0.0,0.0,1,10000,7110,0.033866995073891626,0.011545566502463085,100.65030140972503,240.26173862669293,8,406
iid,0.0,0.0,0.0,1,10000,10000,0.03017241379310345,0.05711206896551723,103.94160452251943,244.75813752527912,8,406
iid,0.0,0.0,0.0,2,0,1,0.0012315270935960591,0.0006157635467980296,8.71125030341778,3.645739770999241,8,406
iid,0.0,0.0,0.0,2,0,2,0.001539408866995074,0.0011930418719211821,17.535797893956843,7.865528681124626,8,406
iid,0.0,0.0,0.0,2,0,3,0.001539408866995074,0.0005772783251231528,29.343758594748877,13.446153025719754,8,406
iid,0.0,0.0,0.0,2,0,4,0.0018472906403940886,0.001077586206896552,38.22334148027832,18.057710578895428,8,406
iid,0.0,0.0,0.0,2,0,6,0.0012315270935960591,0.0006157635467980296,60.767911556322304,28.835534614975984,8,406
iid,0.0,0.0,0.0,2,0,8,0.001539408866995074,0.0005772783251231528,96.94013852586181,42.440869467290064,8,406
iid,0.0,0.0,0.0,2,0,11,0.0012315270935960591,0.0006157635467980296,147.74706269502622,51.708683307351215,8,406
iid,0.0,0.0,0.0,2,0,15,0.0009236453201970443,0.0005772783251231529,231.04982382841692,74.79980428518176,8,406
iid,0.0,0.0,0.0,2,0,22,0.0009236453201970443,0.0005772783251231529,384.5920838809594,108.28184278084446,8,406
iid,0.0,0.0,0.0,2,0,30,0.0009236453201970443,0.0011930418719211823,587.7412263506496,147.14931152800239,8,406
iid,0.0,0.0,0.0,2,0,43,0.0006157635467980296,0.00046182266009852225,914.683021177905,249.23843334529687,8,406
iid,0.0,0.0,0.0,2,0,60,0.0009236453201970443,0.0011930418719211823,1329.680222066785,340.53365494433876,8,406
iid,0.0,0.0,0.0,2,0,84,0.0009236453201970443,0.0011930418719211823,1873.1516942661065,639.6825167565573,8,406
iid,0.0,0.0,0.0,2,0,119,0.0006157635467980296,0.00046182266009852225,2497.8936115584797,973.0154596573727,8,406
iid,0.0,0.0,0.0,2,0,167,0.0009236453201970443,0.0005772783251231529,2940.268739997503,1219.0294665547726,8,406
iid,0.0,0.0,0.0,2,0,235,0.0006157635467980296,0.00046182266009852225,3571.67970537932,1563.2441006909257,8,406
iid,0.0,0.0,0.0,2,0,330,0.0,0.0,4053.112652420115,1817.378291610902,8,406
iid,0.0,0.0,0.0,2,0,464,0.0003078817733990148,0.000269396551724138,4429.798218837245,1974.8233812757012,8,406
iid,0.0,0.0,0.0,2,0,653,0.0012315270935960591,0.0006157635467980296,4929.337078837989,2251.033387534005,8,406
iid,0.0,0.0,0.0,2,0,918,0.0003078817733990148,0.000269396551724138,5166.438755496816,2254.745527890296,8,406
iid,0.0,0.0,0.0,2,0,1292,0.0006157635467980296,0.00046182266009852225,5700.80117188426,2622.4389421444566,8,406
iid,0.0,0.0,0.0,2,0,1817,0.0003078817733990148,0.000269396551724138,6112.332595529815,2748.7840717336667,8,406
iid,0.0,0.0,0.0,2,0,2555,0.0009236453201970443,0.0005772783251231529,6481.343534477572,2949.1776488433156,8,406
iid,0.0,0.0,0.0,2,0,3594,0.0009236453201970443,0.0005772783251231529,6589.7156489640865,2835.429332228583,8,406
iid,0.0,0.0,0.0,2,0,5055,0.0003078817733990148,0.000269396551724138,6714.920183764151,2936.979665332893,8,406
iid,0.0,0.0,0.0,2,0,7110,0.0009236453201970443,0.0011930418719211823,7122.402411082395,2999.6165190904976,8,406
iid,0.0,0.0,0.0,2,0,10000,0.0006157635467980296,0.00046182266009852225,7388.185648856916,2889.5422100865417,8,406
iid,0.0,0.0,0.0,2,100,1,0.017241379310344827,0.039408866995073906,3.515900001261065,1.092035428322367,8,406
iid,0.0,0.0,0.0,2,100,2,0.01600985221674877,0.035714285714285705,8.284202156148954,2.3504609850790468,8,406
iid,0.0,0.0,0.0,2,100,3,0.015394088669950741,0.03432881773399015,11.927205609781257,3.6608546476446935,8,406
iid,0.0,0.0,0.0,2,100,4,0.01539408866995074,0.04171798029556649,14.863445531721602,5.237129891172073,8,406
iid,0.0,0.0,0.0,2,100,6,0.014470443349753694,0.04090979064039411,21.55490310888312,7.311347744798586,8,406
iid,0.0,0.0,0.0,2,100,8,0.013854679802955665,0.036907327586206906,28.585672629309176,7.062271924671097,8,406
iid,0.0,0.0,0.0,2,100,11,0.01416256157635468,0.028171182266009853,38.712073870151215,12.07710148536189,8,406
iid,0.0,0.0,0.0,2,100,15,0.012931034482758622,0.022013546798029533,56.20325741233999,19.028699699580606,8,406
iid,0.0,0.0,0.0,2,100,22,0.012007389162561576,0.02243688423645321,84.60219849784853,40.59212038935416,8,406
iid,0.0,0.0,0.0,2,100,30,0.012007389162561576,0.024899938423645327,116.18286902420405,58.21141768224966,8,406
iid,0.0,0.0,0.0,2,100,43,0.008928571428571428,0.015971366995073896,168.48294439737023,68.0280516957562,8,406
iid,0.0,0.0,0.0,2,100,60,0.00769704433497537,0.009505849753694577,199.61777956046498,84.6128506693607,8,406
iid,0.0,0.0,0.0,2,100,84,0.008004926108374385,0.010314039408866988,251.85353120439268,101.12778820072869,8,406
iid,0.0,0.0,0.0,2,100,119,0.007081280788177341,0.00519550492610837,369.3715727999513,173.64391021408517,8,406
iid,0.0,0.0,0.0,2,100,167,0.008620689655172414,0.009236453201970444,512.8920286628592,240.80941291524883,8,406
iid,0.0,0.0,0.0,2,100,235,0.008004926108374383,0.004772167487684735,637.8855536861379,303.3341516492666,8,406
iid,0.0,0.0,0.0,2,100,330,0.007697044334975369,0.005811268472906403,777.3724559006062,359.3463884017867,8,406
iid,0.0,0.0,0.0,2,100,464,0.007389162561576354,0.005541871921182268,972.0581416932936,446.47664290934995,8,406
iid,0.0,0.0,0.0,2,100,653,0.00708128078817734,0.007658559113300496,1110.6694240699896,513.684920584337,8,406
iid,0.0,0.0,0.0,2,100,918,0.0067733990147783255,0.009698275862068962,1335.177754157045,637.4449635521594,8,406
iid,0.0,0.0,0.0,2,100,1292,0.005233990147783252,0.0045797413793103444,1549.8245833924564,732.6185335893013,8,406
iid,0.0,0.0,0.0,2,100,1817,0.005233990147783252,0.007042795566502459,1844.6292419995002,869.7998725400873,8,406
iid,0.0,0.0,0.0,2,100,2555,0.0058497536945812815,0.004887623152709359,2051.8800684079306,902.3832008679476,8,406
iid,0.0,0.0,0.0,2,100,3594,0.0040024630541871924,0.00242456896551724,2144.0158179922787,929.1293655985934,8,406
iid,0.0,0.0,0.0,2,100,5055,0.005233990147783251,0.006427032019704436,2240.5787985003203,1010.9161761003955,8,406
iid,0.0,0.0,0.0,2,100,7110,0.004618226600985222,0.00642703201970443,2439.682956663947,1095.554332251219,8,406
iid,0.0,0.0,0.0,2,100,10000,0.005233990147783252,0.00827432266009852,2610.5189437109425,1021.5823909341453,8,406
iid,0.0,0.0,0.0,2,300,1,0.052647783251231525,0.12557727832512308,1.375466303372801,1.1149137694426654,8,406
iid,0.0,0.0,0.0,2,300,2,0.05172413793103449,0.11761083743842324,2.8124809735080993,1.3221650707120864,8,406
iid,0.0,0.0,0.0,2,300,3,0.04649014778325123,0.11911176108374386,4.749290684777443,2.8137129247307424,8,406
iid,0.0,0.0,0.0,2,300,4,0.046182266009852216,0.11068349753694602,6.3665959398481355,2.998623687589828,8,406
iid,0.0,0.0,0.0,2,300,6,0.044642857142857144,0.1086437807881773,9.083620401596828,3.417110023449515,8,406
iid,0.0,0.0,0.0,2,300,8,0.044027093596059115,0.08155018472906425,13.002505403457494,5.442876914644011,8,406
iid,0.0,0.0,0.0,2,300,11,0.040948275862068964,0.06276939655172424,17.416008248173394,8.807379372846404,8,406
iid,0.0,0.0,0.0,2,300,15,0.03971674876847291,0.05260929802955652,21.758328679488667,11.053527729597104,8,406
iid,0.0,0.0,0.0,2,300,22,0.03633004926108375,0.05772783251231534,28.603496616774603,14.891757350901555,8,406
iid,0.0,0.0,0.0,2,300,30,0.03571428571428572,0.06958128078817727,33.96878652050594,13.732559033692748,8,406
iid,0.0,0.0,0.0,2,300,43,0.032327586206896554,0.0852447660098522,47.022091667781574,19.259285452748617,8,406
iid,0.0,0.0,0.0,2,300,60,0.03078817733990148,0.08128078817733986,65.4504828142766,30.596733591378392,8,406
iid,0.0,0.0,0.0,2,300,84,0.030480295566502464,0.06892703201970436,91.39878294840356,62.962364755391114,8,406
iid,0.0,0.0,0.0,2,300,119,0.0270935960591133,0.051108374384236474,106.1186473498973,58.131339293749484,8,406
iid,0.0,0.0,0.0,2,300,167,0.02586206896551724,0.07327586206896548,118.1248605892913,66.56087290825316,8,406
iid,0.0,0.0,0.0,2,300,235,0.02124384236453202,0.04121767241379305,165.32924610822766,103.57877166026861,8,406
iid,0.0,0.0,0.0,2,300,330,0.01847290640394089,0.028940886699507336,185.04567592731044,108.2797720489276,8,406
iid,0.0,0.0,0.0,2,300,464,0.021551724137931036,0.02262931034482757,235.80375999919934,107.68226871812949,8,406
iid,0.0,0.0,0.0,2,300,653,0.016933497536945813,0.06677185960591131,291.53495824697484,146.56141758273537,8,406
iid,0.0,0.0,0.0,2,300,918,0.012623152709359606,0.00889008620689655,421.5841330194535,251.37544400437974,8,406
iid,0.0,0.0,0.0,2,300,1292,0.015086206896551723,0.026747229064039407,557.2633133083997,328.7055911366693,8,406
iid,0.0,0.0,0.0,2,300,1817,0.016933497536945813,0.03844673645320197,699.9335438280453,413.00855407174,8,406
iid,0.0,0.0,0.0,2,300,2555,0.017857142857142856,0.021397783251231546,821.9460617929285,474.14730858321025,8,406
iid,0.0,0.0,0.0,2,300,3594,0.0166256157635468,0.025092364532019698,922.1666758233057,514.5454022450851,8,406
iid,0.0,0.0,0.0,2,300,5055,0.016933497536945813,0.007658559113300485,978.5424593468176,525.4492487645454,8,406
iid,0.0,0.0,0.0,2,300,7110,0.01293103448275862,0.009698275862068954,1136.3577490004081,591.2196535611017,8,406
iid,0.0,0.0,0.0,2,300,10000,0.014470443349753698,0.02366841133004923,1294.0725344125135,799.9908297503415,8,406
iid,0.0,0.0,0.0,2,1000,1,0.10960591133004927,0.28571428571428564,0.5541132275058057,0.3838776668759956,8,406
iid,0.0,0.0,0.0,2,1000,2,0.10714285714285714,0.24938423645320307,0.8798967263999202,0.43953185212098667,8,406
