n_chains,eps_AB,delta_eps,shell_q,tau_psi_mean,tau_psi_sem
288,0.8,0.2,1.341058978,229.4609716,13.11671268
288,0.8,0.2,1.360082041,194.3759409,11.57475881
288,0.8,0.2,1.378842679,197.384626,16.75536251
288,0.8,0.2,1.397351463,171.6801518,5.730863557
288,0.8,0.2,1.433652351,171.0319912,17.36738275
288,0.8,0.2,1.45146238,139.4219143,3.073930339
288,0.8,0.2,1.469056506,129.4689391,2.893273048
288,0.8,0.2,1.486442395,132.8173273,6.56600708
288,0.7875,0.2125,0.2266803401,,
288,0.7875,0.2125,0.3205744114,,
288,0.7875,0.2125,0.3926218662,,
288,0.7875,0.2125,0.4533606803,,
288,0.7875,0.2125,0.5068726497,,
288,0.7875,0.2125,0.5552511681,,
288,0.7875,0.2125,0.6411488227,,
288,0.7875,0.2125,0.6800410204,,
288,0.7875,0.2125,0.7168261756,,
288,0.7875,0.2125,0.7518136356,,
288,0.7875,0.2125,0.7852437324,1003.460202,215.8451318
288,0.7875,0.2125,0.8173075895,,
288,0.7875,0.2125,0.8481601691,,
288,0.7875,0.2125,0.9067213606,1037.389295,64.88410969
288,0.7875,0.2125,0.9346269857,911.924978,60.10855694
288,0.7875,0.2125,0.9617232341,,
288,0.7875,0.2125,0.9880766952,897.4773972,85.00044197
288,0.7875,0.2125,1.013745299,862.7439045,86.56920845
288,0.7875,0.2125,1.038779817,733.2624411,86.37072401
288,0.7875,0.2125,1.06322504,609.5904083,49.68100762
288,0.7875,0.2125,1.110502336,669.3860953,92.64287455
288,0.7875,0.2125,1.133401701,671.1970603,71.20651211
288,0.7875,0.2125,1.155847478,508.5083093,15.94061876
288,0.7875,0.2125,1.177865599,479.4152334,34.3586367
288,0.7875,0.2125,1.22071099,371.2307005,20.39459624
288,0.7875,0.2125,1.241579356,298.7902783,20.96968027
288,0.7875,0.2125,1.282297645,283.1058893,43.18460428
288,0.7875,0.2125,1.302179415,292.472664,27.61151747
288,0.7875,0.2125,1.321762159,247.6833679,18.71387877
288,0.7875,0.2125,1.341058978,199.2432328,10.46021535
288,0.7875,0.2125,1.360082041,205.1472156,12.36985884
288,0.7875,0.2125,1.378842679,204.8888698,14.15791233
288,0.7875,0.2125,1.397351463,181.138491,7.790694505
288,0.7875,0.2125,1.433652351,165.5780347,10.45348822
288,0.7875,0.2125,1.45146238,137.6364443,5.325532532
288,0.7875,0.2125,1.469056506,123.2892076,6.45356507
288,0.7875,0.2125,1.486442395,127.5609616,5.902803943
288,0.775,0.225,0.2266803401,,
288,0.775,0.225,0.3205744114,,
288,0.775,0.225,0.3926218662,,
288,0.775,0.225,0.4533606803,,
288,0.775,0.225,0.5068726497,,
288,0.775,0.225,0.5552511681,,
288,0.775,0.225,0.6411488227,,
288,0.775,0.225,0.6800410204,,
288,0.775,0.225,0.7168261756,,
288,0.775,0.225,0.7518136356,,
288,0.775,0.225,0.7852437324,865.7089839,240.9020522
288,0.775,0.225,0.8173075895,,
288,0.775,0.225,0.8481601691,,
288,0.775,0.225,0.9067213606,699.7985186,105.5347737
288,0.775,0.225,0.9346269857,1122.642103,5.260263157
288,0.775,0.225,0.9617232341,943.8036003,44.54667354
288,0.775,0.225,0.9880766952,952.5759539,71.55091056
288,0.775,0.225,1.013745299,985.9909955,97.01554688
288,0.775,0.225,1.038779817,806.587637,87.03605637
288,0.775,0.225,1.06322504,857.2564755,97.04636432
288,0.775,0.225,1.110502336,624.9001131,67.32505117
288,0.775,0.225,1.133401701,614.0444159,59.82584398
288,0.775,0.225,1.155847478,582.67666,68.72657345
288,0.775,0.225,1.177865599,514.9661213,63.1984468
288,0.775,0.225,1.22071099,425.7997046,28.26346609
288,0.775,0.225,1.241579356,387.1245775,34.34029299
288,0.775,0.225,1.282297645,357.2631309,70.72351779
288,0.775,0.225,1.302179415,292.3478945,26.42535306
288,0.775,0.225,1.321762159,240.9410626,16.0948116
288,0.775,0.225,1.341058978,221.9638192,11.96893384
288,0.775,0.225,1.360082041,223.9047238,13.5439507
288,0.775,0.225,1.378842679,204.5268221,33.86068994
288,0.775,0.225,1.397351463,182.9714169,7.116345408
288,0.775,0.225,1.433652351,175.8510846,14.34660891
288,0.775,0.225,1.45146238,140.9691864,6.099149399
288,0.775,0.225,1.469056506,135.9884987,7.472341309
288,0.775,0.225,1.486442395,134.2977547,12.54665513
288,0.7625,0.2375,0.2266803401,,
288,0.7625,0.2375,0.3205744114,,
288,0.7625,0.2375,0.3926218662,,
288,0.7625,0.2375,0.4533606803,,
288,0.7625,0.2375,0.5068726497,,
288,0.7625,0.2375,0.5552511681,,
288,0.7625,0.2375,0.6411488227,,
288,0.7625,0.2375,0.6800410204,,
288,0.7625,0.2375,0.7168261756,,
288,0.7625,0.2375,0.7518136356,,
288,0.7625,0.2375,0.7852437324,,
288,0.7625,0.2375,0.8173075895,,
288,0.7625,0.2375,0.8481601691,,
288,0.7625,0.2375,0.9067213606,802.1220397,54.91134803
288,0.7625,0.2375,0.9346269857,,
288,0.7625,0.2375,0.9617232341,863.3572304,
288,0.7625,0.2375,0.9880766952,815.2279346,125.3275068
288,0.7625,0.2375,1.013745299,916.5370234,71.80218641
288,0.7625,0.2375,1.038779817,1084.879794,41.10239731
288,0.7625,0.2375,1.06322504,721.9807681,92.46312506
288,0.7625,0.2375,1.110502336,785.4030514,112.9649582
288,0.7625,0.2375,1.133401701,552.8425985,62.34810963
288,0.7625,0.2375,1.155847478,564.8582199,46.60463183
288,0.7625,0.2375,1.177865599,498.4106114,37.67202648
288,0.7625,0.2375,1.22071099,354.8475829,28.22552249
288,0.7625,0.2375,1.241579356,453.7554008,43.76958981
288,0.7625,0.2375,1.282297645,299.6334005,41.24536801
288,0.7625,0.2375,1.302179415,264.2911823,25.41509121
288,0.7625,0.2375,1.321762159,227.9696207,10.92658385
288,0.7625,0.2375,1.341058978,197.6740915,11.57047291
288,0.7625,0.2375,1.360082041,195.6548556,11.0590017
288,0.7625,0.2375,1.378842679,203.5095607,21.2897819
288,0.7625,0.2375,1.397351463,179.7004945,3.975341263
288,0.7625,0.2375,1.433652351,137.1222546,9.576688498
288,0.7625,0.2375,1.45146238,138.4064215,4.877079942
288,0.7625,0.2375,1.469056506,127.1698182,7.199303581
288,0.7625,0.2375,1.486442395,122.0659767,9.915547984
288,0.75,0.25,0.2266803401,,
288,0.75,0.25,0.3205744114,,
288,0.75,0.25,0.3926218662,,
288,0.75,0.25,0.4533606803,,
288,0.75,0.25,0.5068726497,,
288,0.75,0.25,0.5552511681,,
288,0.75,0.25,0.6411488227,,
288,0.75,0.25,0.6800410204,,
288,0.75,0.25,0.7168261756,,
288,0.75,0.25,0.7518136356,,
288,0.75,0.25,0.7852437324,1038.981003,
288,0.75,0.25,0.8173075895,,
288,0.75,0.25,0.8481601691,,
288,0.75,0.25,0.9067213606,627.532196,53.50776355
288,0.75,0.25,0.9346269857,1018.508784,
288,0.75,0.25,0.9617232341,1087.892766,51.97964818
288,0.75,0.25,0.9880766952,1028.170017,115.5546514
288,0.75,0.25,1.013745299,814.8403961,117.288546
288,0.75,0.25,1.038779817,979.5688225,61.01596591
288,0.75,0.25,1.06322504,805.752896,34.19313852
288,0.75,0.25,1.110502336,590.2812141,78.46326527
288,0.75,0.25,1.133401701,675.3122523,69.64858707
288,0.75,0.25,1.155847478,465.1653247,19.25335934
288,0.75,0.25,1.177865599,441.780894,45.86839735
288,0.75,0.25,1.22071099,456.2188888,43.18613802
288,0.75,0.25,1.241579356,406.212639,32.19627067
288,0.75,0.25,1.282297645,252.2656796,35.1746322
288,0.75,0.25,1.302179415,271.7337487,20.38918525
288,0.75,0.25,1.321762159,246.536919,18.84448458
288,0.75,0.25,1.341058978,225.8967963,13.43318358
288,0.75,0.25,1.360082041,175.4335375,9.661084055
288,0.75,0.25,1.378842679,206.745106,14.6041184
288,0.75,0.25,1.397351463,179.2539172,10.11570495
288,0.75,0.25,1.433652351,172.0214492,19.01741009
288,0.75,0.25,1.45146238,149.8459077,6.283495757
288,0.75,0.25,1.469056506,142.7733158,5.133324795
288,0.75,0.25,1.486442395,122.192683,7.342249318
288,0.7375,0.2625,0.2266803401,,
288,0.7375,0.2625,0.3205744114,,
288,0.7375,0.2625,0.3926218662,,
288,0.7375,0.2625,0.4533606803,,
288,0.7375,0.2625,0.5068726497,,
288,0.7375,0.2625,0.5552511681,,
288,0.7375,0.2625,0.6411488227,,
288,0.7375,0.2625,0.6800410204,,
288,0.7375,0.2625,0.7168261756,,
288,0.7375,0.2625,0.7518136356,,
288,0.7375,0.2625,0.7852437324,,
288,0.7375,0.2625,0.8173075895,,
288,0.7375,0.2625,0.8481601691,,
288,0.7375,0.2625,0.9067213606,948.5967193,253.8946994
288,0.7375,0.2625,0.9346269857,1002.981231,
288,0.7375,0.2625,0.9617232341,957.0062484,55.51287366
288,0.7375,0.2625,0.9880766952,1017.473508,61.40444644
288,0.7375,0.2625,1.013745299,878.047757,66.2605839
288,0.7375,0.2625,1.038779817,1135.76036,46.53212302
288,0.7375,0.2625,1.06322504,743.9790344,104.0443007
288,0.7375,0.2625,1.110502336,790.6850687,90.62267836
288,0.7375,0.2625,1.133401701,619.9104068,84.17134562
288,0.7375,0.2625,1.155847478,571.3984411,62.89294686
288,0.7375,0.2625,1.177865599,587.2723338,41.36839617
288,0.7375,0.2625,1.22071099,362.2790193,21.61558091
288,0.7375,0.2625,1.241579356,388.8073894,34.65006249
288,0.7375,0.2625,1.282297645,219.4318357,27.57443014
288,0.7375,0.2625,1.302179415,267.0389351,21.31404357
288,0.7375,0.2625,1.321762159,246.7530906,16.17368857
288,0.7375,0.2625,1.341058978,240.4670868,17.00213233
288,0.7375,0.2625,1.360082041,194.0052042,15.13763892
288,0.7375,0.2625,1.378842679,185.7207814,13.2437587
288,0.7375,0.2625,1.397351463,182.0557491,6.570230258
288,0.7375,0.2625,1.433652351,171.4708126,24.44386552
288,0.7375,0.2625,1.45146238,139.5954455,6.524520913
288,0.7375,0.2625,1.469056506,129.8674533,5.971265622
288,0.7375,0.2625,1.486442395,115.0911834,7.621210452
288,0.725,0.275,0.2266803401,,
288,0.725,0.275,0.3205744114,,
288,0.725,0.275,0.3926218662,,
288,0.725,0.275,0.4533606803,,
288,0.725,0.275,0.5068726497,,
288,0.725,0.275,0.5552511681,,
288,0.725,0.275,0.6411488227,,
288,0.725,0.275,0.6800410204,,
288,0.725,0.275,0.7168261756,,
288,0.725,0.275,0.7518136356,,
288,0.725,0.275,0.7852437324,,
288,0.725,0.275,0.8173075895,,
288,0.725,0.275,0.8481601691,,
288,0.725,0.275,0.9067213606,490.2131632,
288,0.725,0.275,0.9346269857,,
288,0.725,0.275,0.9617232341,969.3833012,
288,0.725,0.275,0.9880766952,838.2444184,29.19538375
288,0.725,0.275,1.013745299,945.3223423,97.87708861
288,0.725,0.275,1.038779817,928.6591564,51.43301439
288,0.725,0.275,1.06322504,865.8463257,66.168947
288,0.725,0.275,1.110502336,663.0821248,84.28230429
288,0.725,0.275,1.133401701,804.5780551,66.3800329
288,0.725,0.275,1.155847478,547.6004312,45.59404379
288,0.725,0.275,1.177865599,541.1132938,100.5420303
288,0.725,0.275,1.22071099,396.3804676,38.06929291
288,0.725,0.275,1.241579356,337.6372476,25.83035728
288,0.725,0.275,1.282297645,368.2313438,63.6951818
288,0.725,0.275,1.302179415,267.2922698,8.72748377
288,0.725,0.275,1.321762159,250.3058366,16.01876708
288,0.725,0.275,1.341058978,231.5504314,18.82922771
288,0.725,0.275,1.360082041,246.0525699,28.26211055
288,0.725,0.275,1.378842679,224.9780057,24.51471405
288,0.725,0.275,1.397351463,192.3204744,9.313110123
288,0.725,0.275,1.433652351,169.6724754,15.77840177
288,0.725,0.275,1.45146238,148.0230068,6.653720461
288,0.725,0.275,1.469056506,131.2525284,4.253377485
288,0.725,0.275,1.486442395,115.7177474,6.282292731
288,0.7125,0.2875,0.2266803401,,
288,0.7125,0.2875,0.3205744114,,
288,0.7125,0.2875,0.3926218662,,
288,0.7125,0.2875,0.4533606803,,
288,0.7125,0.2875,0.5068726497,,
288,0.7125,0.2875,0.5552511681,,
288,0.7125,0.2875,0.6411488227,,
288,0.7125,0.2875,0.6800410204,,
288,0.7125,0.2875,0.7168261756,,
288,0.7125,0.2875,0.7518136356,,
288,0.7125,0.2875,0.7852437324,,
288,0.7125,0.2875,0.8173075895,,
288,0.7125,0.2875,0.8481601691,,
288,0.7125,0.2875,0.9067213606,626.209475,98.14788779
288,0.7125,0.2875,0.9346269857,,
288,0.7125,0.2875,0.9617232341,1050.315271,32.7975036
288,0.7125,0.2875,0.9880766952,906.1888493,116.3654179
288,0.7125,0.2875,1.013745299,940.0705501,183.3714633
288,0.7125,0.2875,1.038779817,886.5107911,115.3269569
288,0.7125,0.2875,1.06322504,804.1045639,83.29968625
288,0.7125,0.2875,1.110502336,597.0510222,99.36761846
288,0.7125,0.2875,1.133401701,615.1744515,84.59467826
288,0.7125,0.2875,1.155847478,589.1597386,36.64665895
288,0.7125,0.2875,1.177865599,474.6312915,44.40127596
288,0.7125,0.2875,1.22071099,455.8768658,23.01911044
288,0.7125,0.2875,1.241579356,438.9839469,49.55146042
288,0.7125,0.2875,1.282297645,374.9523215,46.99465921
288,0.7125,0.2875,1.302179415,281.6092485,14.77418377
288,0.7125,0.2875,1.321762159,266.147926,19.55387385
288,0.7125,0.2875,1.341058978,254.9050434,21.94631599
288,0.7125,0.2875,1.360082041,268.1990561,33.98172653
288,0.7125,0.2875,1.378842679,234.6845254,19.4353372
288,0.7125,0.2875,1.397351463,192.3120273,8.083938409
288,0.7125,0.2875,1.433652351,160.7610999,9.235212208
288,0.7125,0.2875,1.45146238,150.791504,5.295092728
288,0.7125,0.2875,1.469056506,138.7887414,5.953735851
288,0.7125,0.2875,1.486442395,133.9450171,5.007485293
288,0.7,0.3,0.2266803401,,
288,0.7,0.3,0.3205744114,,
288,0.7,0.3,0.3926218662,,
288,0.7,0.3,0.4533606803,,
288,0.7,0.3,0.5068726497,,
288,0.7,0.3,0.5552511681,,
288,0.7,0.3,0.6411488227,,
288,0.7,0.3,0.6800410204,,
288,0.7,0.3,0.7168261756,,
288,0.7,0.3,0.7518136356,,
288,0.7,0.3,0.7852437324,,
288,0.7,0.3,0.8173075895,,
288,0.7,0.3,0.8481601691,,
288,0.7,0.3,0.9067213606,639.7148507,224.6908384
288,0.7,0.3,0.9346269857,,
288,0.7,0.3,0.9617232341,1071.437479,55.61215318
288,0.7,0.3,0.9880766952,996.2664795,94.35228524
288,0.7,0.3,1.013745299,,
288,0.7,0.3,1.038779817,901.9403096,119.3042845
288,0.7,0.3,1.06322504,842.0736374,160.7738894
288,0.7,0.3,1.110502336,675.1655224,68.86582038
288,0.7,0.3,1.133401701,720.48049,88.45585111
288,0.7,0.3,1.155847478,764.1286149,48.04487854
288,0.7,0.3,1.177865599,573.0951846,57.6271197
288,0.7,0.3,1.22071099,409.0093761,23.33709308
288,0.7,0.3,1.241579356,401.278387,59.09553434
288,0.7,0.3,1.282297645,381.8134224,95.70607234
288,0.7,0.3,1.302179415,298.8208944,22.0899415
288,0.7,0.3,1.321762159,306.5256384,27.91083808
288,0.7,0.3,1.341058978,244.0755319,17.59655656
288,0.7,0.3,1.360082041,190.019723,17.48748225
288,0.7,0.3,1.378842679,197.3870276,13.44791328
288,0.7,0.3,1.397351463,192.7903699,7.811129124
288,0.7,0.3,1.433652351,165.016554,11.30943077
288,0.7,0.3,1.45146238,147.0164343,4.760151051
288,0.7,0.3,1.469056506,127.3833493,5.734047596
288,0.7,0.3,1.486442395,130.2271499,10.44217748
288,0.6875,0.3125,0.2266803401,,
288,0.6875,0.3125,0.3205744114,,
288,0.6875,0.3125,0.3926218662,,
288,0.6875,0.3125,0.4533606803,,
288,0.6875,0.3125,0.5068726497,,
288,0.6875,0.3125,0.5552511681,,
288,0.6875,0.3125,0.6411488227,,
288,0.6875,0.3125,0.6800410204,,
288,0.6875,0.3125,0.7168261756,,
288,0.6875,0.3125,0.7518136356,,
288,0.6875,0.3125,0.7852437324,913.5116401,73.07598105
288,0.6875,0.3125,0.8173075895,,
288,0.6875,0.3125,0.8481601691,,
288,0.6875,0.3125,0.9067213606,939.0309799,92.61698179
288,0.6875,0.3125,0.9346269857,1013.788023,
288,0.6875,0.3125,0.9617232341,1173.419612,7.649116676
288,0.6875,0.3125,0.9880766952,829.3066453,143.1956566
288,0.6875,0.3125,1.013745299,993.0860253,
288,0.6875,0.3125,1.038779817,994.5727178,86.89015439
288,0.6875,0.3125,1.06322504,793.5360251,50.46500106
288,0.6875,0.3125,1.110502336,598.7150538,94.1911255
288,0.6875,0.3125,1.133401701,588.7985857,80.76624533
288,0.6875,0.3125,1.155847478,781.2224817,95.28490334
288,0.6875,0.3125,1.177865599,565.4385651,75.50106917
288,0.6875,0.3125,1.22071099,407.5418292,28.93956828
288,0.6875,0.3125,1.241579356,369.6425845,23.04956901
288,0.6875,0.3125,1.282297645,279.3798247,34.08839098
288,0.6875,0.3125,1.302179415,262.2192064,16.4305779
288,0.6875,0.3125,1.321762159,255.4976562,13.42930054
288,0.6875,0.3125,1.341058978,253.4303822,20.291647
288,0.6875,0.3125,1.360082041,203.4016506,22.04117478
288,0.6875,0.3125,1.378842679,189.4444314,24.02378354
288,0.6875,0.3125,1.397351463,171.4228221,5.573095632
288,0.6875,0.3125,1.433652351,181.7072707,13.18988536
288,0.6875,0.3125,1.45146238,152.0891406,5.296628627
288,0.6875,0.3125,1.469056506,134.7791847,4.347820918
288,0.6875,0.3125,1.486442395,136.30805,9.118949757
288,0.675,0.325,0.2266803401,,
288,0.675,0.325,0.3205744114,,
288,0.675,0.325,0.3926218662,,
288,0.675,0.325,0.4533606803,,
288,0.675,0.325,0.5068726497,,
288,0.675,0.325,0.5552511681,,
288,0.675,0.325,0.6411488227,,
288,0.675,0.325,0.6800410204,,
288,0.675,0.325,0.7168261756,,
288,0.675,0.325,0.7518136356,,
288,0.675,0.325,0.7852437324,,
288,0.675,0.325,0.8173075895,,
288,0.675,0.325,0.8481601691,,
288,0.675,0.325,0.9067213606,939.9395282,97.05140013
288,0.675,0.325,0.9346269857,,
288,0.675,0.325,0.9617232341,987.8896695,122.7278093
288,0.675,0.325,0.9880766952,939.422399,246.0745342
288,0.675,0.325,1.013745299,904.050779,153.4189153
288,0.675,0.325,1.038779817,991.5508266,92.33257478
288,0.675,0.325,1.06322504,966.0853476,69.71958335
288,0.675,0.325,1.110502336,751.9707016,80.71584358
288,0.675,0.325,1.133401701,783.2269299,80.69518063
288,0.675,0.325,1.155847478,634.9155373,56.36795282
288,0.675,0.325,1.177865599,494.4324572,81.04287642
288,0.675,0.325,1.22071099,437.2806295,29.03058638
288,0.675,0.325,1.241579356,377.741002,22.37531353
288,0.675,0.325,1.282297645,352.5214326,58.74733733
288,0.675,0.325,1.302179415,257.6595367,12.27444004
288,0.675,0.325,1.321762159,258.658576,12.44196593
288,0.675,0.325,1.341058978,256.6666038,20.24186442
288,0.675,0.325,1.360082041,262.0556861,25.63215573
288,0.675,0.325,1.378842679,232.9388875,21.93189215
288,0.675,0.325,1.397351463,183.0286635,9.818352514
288,0.675,0.325,1.433652351,155.2319598,8.968503195
288,0.675,0.325,1.45146238,142.5752632,6.770822885
288,0.675,0.325,1.469056506,142.6087592,9.76400044
288,0.675,0.325,1.486442395,124.1394649,10.76698271
288,0.6625,0.3375,0.2266803401,,
288,0.6625,0.3375,0.3205744114,,
288,0.6625,0.3375,0.3926218662,,
288,0.6625,0.3375,0.4533606803,,
288,0.6625,0.3375,0.5068726497,,
288,0.6625,0.3375,0.5552511681,,
288,0.6625,0.3375,0.6411488227,,
288,0.6625,0.3375,0.6800410204,,
288,0.6625,0.3375,0.7168261756,,
288,0.6625,0.3375,0.7518136356,,
288,0.6625,0.3375,0.7852437324,,
288,0.6625,0.3375,0.8173075895,,
288,0.6625,0.3375,0.8481601691,,
288,0.6625,0.3375,0.9067213606,893.1492247,92.79279844
288,0.6625,0.3375,0.9346269857,1098.337836,90.51726445
288,0.6625,0.3375,0.9617232341,,
288,0.6625,0.3375,0.9880766952,934.395006,128.8871021
288,0.6625,0.3375,1.013745299,1029.745641,77.47082123
288,0.6625,0.3375,1.038779817,1035.939618,47.66298653
288,0.6625,0.3375,1.06322504,495.9650693,57.32476481
288,0.6625,0.3375,1.110502336,667.4756307,91.01982713
288,0.6625,0.3375,1.133401701,834.1426876,102.9502606
288,0.6625,0.3375,1.155847478,531.3412758,28.3144723
288,0.6625,0.3375,1.177865599,555.6852847,47.24360946
288,0.6625,0.3375,1.22071099,440.1068051,57.43639336
288,0.6625,0.3375,1.241579356,355.3049651,31.68448702
288,0.6625,0.3375,1.282297645,428.4358029,109.3359812
288,0.6625,0.3375,1.302179415,271.2164552,23.52706145
288,0.6625,0.3375,1.321762159,273.9554433,20.35632426
288,0.6625,0.3375,1.341058978,236.2619194,18.9531304
288,0.6625,0.3375,1.360082041,254.5665837,29.68507568
288,0.6625,0.3375,1.378842679,188.541971,17.05374326
288,0.6625,0.3375,1.397351463,185.950595,11.67863857
288,0.6625,0.3375,1.433652351,188.5922263,11.39517701
288,0.6625,0.3375,1.45146238,152.8619861,6.189482034
288,0.6625,0.3375,1.469056506,124.3963789,6.052433492
288,0.6625,0.3375,1.486442395,135.5040883,10.42852982
288,0.65,0.35,0.2266803401,,
288,0.65,0.35,0.3205744114,,
288,0.65,0.35,0.3926218662,,
288,0.65,0.35,0.4533606803,,
288,0.65,0.35,0.5068726497,,
288,0.65,0.35,0.5552511681,,
288,0.65,0.35,0.6411488227,,
288,0.65,0.35,0.6800410204,,
288,0.65,0.35,0.7168261756,,
288,0.65,0.35,0.7518136356,,
288,0.65,0.35,0.7852437324,,
288,0.65,0.35,0.8173075895,,
288,0.65,0.35,0.8481601691,,
288,0.65,0.35,0.9067213606,1079.246139,134.8005332
288,0.65,0.35,0.9346269857,1218.306507,
288,0.65,0.35,0.9617232341,872.2428549,
288,0.65,0.35,0.9880766952,1033.916318,88.79461962
288,0.65,0.35,1.013745299,903.4332694,235.513493
288,0.65,0.35,1.038779817,1094.190614,45.46197753
288,0.65,0.35,1.06322504,611.7679975,43.92573621
288,0.65,0.35,1.110502336,893.3276425,57.15442244
288,0.65,0.35,1.133401701,651.4140619,56.39226529
288,0.65,0.35,1.155847478,596.2130625,25.24958802
288,0.65,0.35,1.177865599,730.0049672,89.04449128
288,0.65,0.35,1.22071099,510.6811622,41.45815627
288,0.65,0.35,1.241579356,460.5978109,55.10900219
288,0.65,0.35,1.282297645,357.1886351,75.10978289
288,0.65,0.35,1.302179415,301.9707879,20.93469018
288,0.65,0.35,1.321762159,254.90217,25.24054021
288,0.65,0.35,1.341058978,245.555236,14.53278355
288,0.65,0.35,1.360082041,275.0120298,44.74240148
288,0.65,0.35,1.378842679,191.9630659,14.77724734
288,0.65,0.35,1.397351463,189.8135443,14.64524619
288,0.65,0.35,1.433652351,171.0909107,16.70178437
288,0.65,0.35,1.45146238,155.5494632,7.874434762
288,0.65,0.35,1.469056506,127.6191757,6.795692895
288,0.65,0.35,1.486442395,150.4001995,10.6057539
