kappa,T_q,seed,k_star_contrast,contrast_peak,SAA_peak,SAA_at_kc,SAB_at_kc,E_final,Rg_final
0.1,0.6,4,1.2935969750075618,0.0012052754592127653,0.0006053636789602582,0.0006053636789602582,-0.0005999117802525071,-23390.85489463806,2.7560260285104894
0.1,0.7,1,0.9239978392911156,0.0012043927467881841,0.000605604664322102,0.000605604664322102,-0.000598788082466082,-23373.89706802368,2.8967613371725713
0.1,0.7,2,1.6631961107240079,0.0011040156459024785,0.000552955520926624,0.000552955520926624,-0.0005510601249758545,-23390.529891967773,2.7657605909694403
0.1,0.7,3,0.9239978392911156,0.0011084060828880026,0.0005670053807398888,0.0005670053807398888,-0.0005414007021481137,-23343.3836517334,2.7105157384198386
0.1,0.7,4,1.2935969750075618,0.0011814888788440133,0.0005934148583302699,0.0005934148583302699,-0.0005880740205137434,-23337.09529876709,2.7621144558506256
0.1,0.85,1,1.2935969750075618,0.0012406059196477877,0.0006225915724172325,0.0006225915724172325,-0.0006180143472305554,-23382.021450042725,2.876695541145119
0.1,0.85,2,1.6631961107240079,0.0011258358004607963,0.0005639858165137759,0.0005639858165137759,-0.0005618499839470204,-23428.312482833862,2.7840875597315464
0.1,0.85,3,1.2935969750075618,0.0011520133312371665,0.0005784546834755491,0.0005784546834755491,-0.0005735586477616174,-23271.333824157715,2.7291177880816573
0.1,0.85,4,1.2935969750075618,0.001118650660536047,0.0005553236450406904,0.0005553236450406904,-0.0005633270154953567,-23354.62441253662,2.736515065279626
0.1,1.0,1,1.2935969750075618,0.0012647397389540464,0.0006334094103061728,0.0006334094103061728,-0.0006313303286478735,-23393.11624145508,2.900237909442053
0.1,1.0,2,1.6631961107240079,0.0011485899055260589,0.0005816058163883164,0.0005816058163883164,-0.0005669840891377423,-23357.14561843872,2.7738381878317804
0.1,1.0,3,1.6631961107240079,0.001201271502061152,0.0006047746617132445,0.0006047746617132445,-0.0005964968403479075,-23327.62135696411,2.70797652689874
0.1,1.0,4,1.2935969750075618,0.0013013571114877365,0.000653878489750602,0.000653878489750602,-0.0006474786217371346,-23492.336795806885,2.73538203696628
0.1,1.3,1,1.2935969750075618,0.0011334926640216825,0.0005696362635677753,0.0005696362635677753,-0.0005638564004539071,-23432.992919921875,2.8829666499795863
0.1,1.3,2,1.2935969750075618,0.0012273160523987017,0.0006247892645144621,0.0006247892645144621,-0.0006025267878842397,-23566.60528945923,2.764660394102759
0.1,1.3,3,1.6631961107240079,0.0011704073484192965,0.0005876435048953217,0.0005876435048953217,-0.0005827638435239749,-23441.292163848877,2.7302266040416594
0.1,1.3,4,1.2935969750075618,0.0011678473973297152,0.0005902520168161983,0.0005902520168161983,-0.0005775953805135169,-23397.51223373413,2.758218991551924
0.2,0.4,1,1.2935969750075618,0.001376251649417693,0.0006853896296038997,0.0006853896296038997,-0.0006908620198137932,-23500.109565734863,2.877554617992894
0.2,0.4,2,1.2935969750075618,0.0010948938617185633,0.0005510941032505471,0.0005510941032505471,-0.0005437997584680162,-23324.90335083008,2.7758355303416256
0.2,0.4,3,1.2935969750075618,0.0013658885291183798,0.0006800956603477089,0.0006800956603477089,-0.0006857928687706708,-23400.22703552246,2.7188598099059487
0.2,0.4,4,1.2935969750075618,0.0013473914723518836,0.0006772268512515051,0.0006772268512515051,-0.0006701646211003786,-23619.963470458984,2.745473741979807
0.2,0.6,1,1.2935969750075618,0.001335825007786231,0.0006689695449952009,0.0006689695449952009,-0.00066685546279103,-23373.152130126953,2.8884049130769345
0.2,0.6,2,1.2935969750075618,0.0011728576341236393,0.0005915549593728165,0.0005915549593728165,-0.0005813026747508227,-23420.431411743164,2.773562056232128
0.2,0.6,3,1.2935969750075618,0.001174696231863155,0.0005877765555225624,0.0005877765555225624,-0.0005869196763405926,-23435.180564403538,2.716057034792956
0.2,0.6,4,1.2935969750075618,0.0013405250339890745,0.0006747080477560412,0.0006747080477560412,-0.0006658169862330335,-23441.08973312378,2.742560419901515
0.2,0.7,1,1.2935969750075618,0.0013717279440264825,0.0006927981342572451,0.0006927981342572451,-0.0006789298097692375,-23475.38531112671,2.881649559310647
0.2,0.7,2,1.2935969750075618,0.0011200878591888295,0.0005657013397694199,0.0005657013397694199,-0.0005543865194194097,-23439.948585510258,2.772520792051193
